latitude,longitude,timestamp
34.03317677325945,131.1887191237241,2020-06-16 04:03:21 +0000
34.033178533459115,131.18871350784897,2020-06-16 04:03:22 +0000
34.03318041938733,131.18871266965866,2020-06-16 04:03:23 +0000
34.03318335305344,131.18871132855415,2020-06-16 04:03:24 +0000
34.03317794672589,131.18870688614547,2020-06-16 04:03:25 +0000
34.03317794672589,131.18870688614547,2020-06-16 04:03:26 +0000
34.03317270803641,131.1887058803171,2020-06-16 04:03:27 +0000
34.03317270803641,131.1887058803171,2020-06-16 04:03:28 +0000
34.03317270803641,131.1887058803171,2020-06-16 04:03:29 +0000
34.03317270803641,131.1887058803171,2020-06-16 04:03:30 +0000
34.03317270803641,131.1887058803171,2020-06-16 04:03:31 +0000
34.03317270803641,131.1887058803171,2020-06-16 04:03:32 +0000
34.03316935527514,131.18869129580557,2020-06-16 04:03:33 +0000
34.03317342049818,131.18869515148103,2020-06-16 04:03:34 +0000
34.03317342049818,131.18869515148103,2020-06-16 04:03:35 +0000
34.03317342049818,131.18869515148103,2020-06-16 04:03:36 +0000
34.03317342049818,131.18869515148103,2020-06-16 04:03:37 +0000
34.03317342049818,131.18869515148103,2020-06-16 04:03:38 +0000
34.03318293395828,131.18870780815482,2020-06-16 04:03:39 +0000
34.03318293395828,131.18870780815482,2020-06-16 04:03:40 +0000
34.033173881502854,131.18869766605198,2020-06-16 04:03:41 +0000
34.033173881502854,131.18869766605198,2020-06-16 04:03:42 +0000
34.033173881502854,131.18869766605198,2020-06-16 04:03:43 +0000
34.033173881502854,131.18869766605198,2020-06-16 04:03:44 +0000
34.033173881502854,131.18869766605198,2020-06-16 04:03:45 +0000
34.033173881502854,131.18869766605198,2020-06-16 04:03:46 +0000
34.033173881502854,131.18869766605198,2020-06-16 04:03:47 +0000
34.033173881502854,131.18869766605198,2020-06-16 04:03:48 +0000
34.033173881502854,131.18869766605198,2020-06-16 04:03:49 +0000
34.033173881502854,131.18869766605198,2020-06-16 04:03:50 +0000
34.033173881502854,131.18869766605198,2020-06-16 04:03:51 +0000
34.03318062893491,131.18870001298487,2020-06-16 04:03:52 +0000
34.03318062893491,131.18870001298487,2020-06-16 04:03:53 +0000
34.03318062893491,131.18870001298487,2020-06-16 04:03:54 +0000
34.03318062893491,131.18870001298487,2020-06-16 04:03:55 +0000
34.03318150903474,131.18869892333745,2020-06-16 04:03:56 +0000
34.033184484610366,131.18870093499422,2020-06-16 04:03:57 +0000
34.033184484610366,131.18870093499422,2020-06-16 04:03:58 +0000
34.033184484610366,131.18870093499422,2020-06-16 04:03:59 +0000
34.033184484610366,131.18870093499422,2020-06-16 04:04:00 +0000
34.033184484610366,131.18870093499422,2020-06-16 04:04:01 +0000
34.03318473606746,131.1886982527852,2020-06-16 04:04:02 +0000
34.03318473606746,131.1886982527852,2020-06-16 04:04:03 +0000
34.03318473606746,131.1886982527852,2020-06-16 04:04:04 +0000
34.03318473606746,131.1886982527852,2020-06-16 04:04:05 +0000
34.033203721078145,131.18871459749639,2020-06-16 04:04:06 +0000
34.0332025476117,131.18872004573345,2020-06-16 04:04:07 +0000
34.03320577464442,131.1887275894463,2020-06-16 04:04:08 +0000
34.03320577464442,131.1887275894463,2020-06-16 04:04:09 +0000
34.03320577464442,131.1887275894463,2020-06-16 04:04:10 +0000
34.03320577464442,131.1887275894463,2020-06-16 04:04:11 +0000
34.03320577464442,131.1887275894463,2020-06-16 04:04:12 +0000
34.03320577464442,131.1887275894463,2020-06-16 04:04:13 +0000
34.03320577464442,131.1887275894463,2020-06-16 04:04:14 +0000
34.03320577464442,131.1887275894463,2020-06-16 04:04:15 +0000
34.03320577464442,131.1887275894463,2020-06-16 04:04:16 +0000
34.033208163486826,131.1887252425134,2020-06-16 04:04:17 +0000
34.033208163486826,131.1887252425134,2020-06-16 04:04:18 +0000
34.033204517358946,131.18872029719054,2020-06-16 04:04:19 +0000
34.033204517358946,131.18872029719054,2020-06-16 04:04:20 +0000
34.03320045213591,131.1887275894463,2020-06-16 04:04:21 +0000
34.033204223992335,131.18873253476917,2020-06-16 04:04:22 +0000
34.033204223992335,131.18873253476917,2020-06-16 04:04:23 +0000
34.033204223992335,131.18873253476917,2020-06-16 04:04:24 +0000
34.033204223992335,131.18873253476917,2020-06-16 04:04:25 +0000
34.033204223992335,131.18873253476917,2020-06-16 04:04:26 +0000
34.033204223992335,131.18873253476917,2020-06-16 04:04:27 +0000
34.033204223992335,131.18873253476917,2020-06-16 04:04:28 +0000
34.033204223992335,131.18873253476917,2020-06-16 04:04:29 +0000
34.033204223992335,131.18873253476917,2020-06-16 04:04:30 +0000
